Species name,Compounds,Amount,Time of data collection,Plant part,Identification method,Profile,Profile base,DOI number,Time_of_publication,Location,Country,Essential oil extraction method,Development stage,Season/month,Experimental condition,Species variety,Plant Sample,Journals name
Mitrephora calcarea,Caryophyllene oxide,1.19,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"ThanhSon, Pu Luong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora calcarea,Humulene epoxide II,0.25,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"ThanhSon, Pu Luong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora calcarea,epi-?-Cadinol,0.62,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"ThanhSon, Pu Luong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora calcarea,?-Muurolol,0.16,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"ThanhSon, Pu Luong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora calcarea,Porosadienol,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"ThanhSon, Pu Luong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Pinene,0.36,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857.505,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Sabinene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Pinene,0.71,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Myrcene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Limonene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Phellandrene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,(Z)-?-Ocimene,0.33,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,(E)-?-Ocimene,12.23,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Safrole,0.63,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Elemene,0.28,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Cubebene,0.37,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Cyclosativene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Copaene,2.02,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Cubebene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,cis-?-Elemene,1.61,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Cedrene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,(E)-Caryophyllene,31.94,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Elemene,6.82,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-trans-Bergamotene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Sesquisabinene A,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,(Z)-?-Farnesene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Humulene,9,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,9-epi-(E)-Caryophyllene,1.16,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Acoradiene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Curcumene,0.62,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Curcumene,1.32,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,trans-?-Bergamotene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Germacrene D,1.91,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Selinene,0.64,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Asaricin,1.58,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,"?-(E,E)-Farnesene",2.6,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Bicyclogermacrene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Sesquiphellandrene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Cadinene,5.79,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-(E)-Bisabolene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Cadinene,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,"Selina-3,7(11)-diene",1.07,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Germacrene B,7.57,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Dendrolasin,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Spathulenol,0.53,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Caryophyllene oxide,0.83,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Humulene epoxide II,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,epi-?-Cadinol,-,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,?-Muurolol,0.51,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Mitrephora maingayi,Porosadienol,0.29,NA,Leaves,Gas Chromatography-Mass Spectrometry ,P.71857 ,Species name, 10.1080/0972060X.2025.2471857,16_February_2025,"Chau Ly, Pu Huong Nature Reserve",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,?-Pinene,38.2,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721.506,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,Camphene,0.1,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,4(10)-Thujene,0.2,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,?-Pinene,0.4,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,1-Octen-3-ol,0.8,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,3-Octanone,0.1,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,?-Myrcene,0.2,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,3-Octanol,0.2,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,?-Terpinene,0.2,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,Eucalyptol,0.1,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,?-(Z)-Ocimene,0.1,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,1-Nonen-3-ol,0.1,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,Linalool,0.2,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,1-Octen-3-yl-acetate,0.3,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,"3-Octanol, acetate",0.2,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,1-Decen-3-ol,23,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,3-Octyl propionate,2.6,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,Methyl thymyl ether,0.2,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,p-Cumic aldehyde,0.4,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,Thymol,0.1,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,trans-Pinocarvyl acetate,0.2,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,Myrtenyl acetate,0.2,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Sphaeranthus africanus,Modephene,1.8,22_March_2023,Aerial parts,Gas Chromatography-Mass Spectrometry ,P.92721 ,Doi number, 10.1080/0972060X.2025.2492721,08_April_2025,"Hoa Quy, Ngu Hanh Son, DaNang",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
